Unnamed: 0,comment,title,date,name,stars,sentiment
13270,"Polmone verde in piana Manhattan. Difficile da definire: entrata sud nel pieno centro città, con relativo caos. Ampi spazi verdi più organizzati e frequentati. A nord situazione opposta: molto più tranquillo, meno persone e più “selvaggio”. Tutto molto pulito e ben organizzato. Val la pena visitarlo ma senza spenderci troppo tempo",A zonzo per il parco, 30 agosto 2019,Alberto F,3.0,neutral
9258,"Carino per far due passi, ma la maleducazione dei tedeschi è unica. Possibile poi che non sanno l’inglese? Vergognoso.",Bah, 3 gennaio 2023,The White Rabbit,2.0,negative
3210,"Il simbolo di berlino, bella, grande, con la piazza sempre affollata di gente. Bello lo sfondo con il parco alle spalle",Wow, 26 maggio 2019,PS,5.0,positive
2158,"Un po' noiosa l'esposizione foto, anche se interessanti per la storia che si racconta, del Reich di Hitler ecc...",Interessante , 16 marzo 2017,Lucia B,3.0,neutral
13722,Una porta come tante e anche il viale di accesso modesto e poco curato. Sembra che i berlinesi non vogliano valorizzare le loro attrazioni turistiche ,Sopravvalutata, 31 marzo 2019,Alessandra Cason,2.0,negative
10104,"Pessima organizzazione x acquisto biglietto, pessima segnalazione ufficio ticket, pessimo servizio....complimenti",Visita Duomo, 19 giugno 2019,Paola S,1.0,negative
13608,"Del muro di Berlino si può dire di tutto di più, ma al memoriale vi è il pannello con le foto di tutti i morti del muro. Ecco lì il muro assume un significato diverso. Attraverso la visione delle foto di quelle persone capiremmo l'assurdità dei muri siano essi di cemento o di chiusura di porti.",Impressionante, 15 aprile 2019,Roberto V,5.0,positive
9735,"Central Park è il cuore di NY, come si può pensare di non visitarlo?BICI - non è difficile noleggiarne una per girare nel parco, attenzione però perché la bici ha un percorso riservato (che essenzialmente percorre il perimetro esterno del parco) e non è consentito girare liberamente per la miriade di vialetti e sentieri che si trovano all'interno del parco.A PIEDI - il parco è molto grande e a piedi si impiega molto tempo per visitarlo ma in questo caso ... non ci sono restrizioni, si può andare ovunque.Consiglio di dare un'occhiata alla mappa del parco e pensare (anche solo sommariamente) al percorso che si vuol fare; come detto il parco è molto grande e all'interno sono numerosi i luoghi da vedere così organizzandosi sicuramente sarà apprezzato meglio.Non dimenticatevi la macchina fotografica (o smartphone) perché gli scorci da immortalare sono innumerevoli.",IMPERDIBILE, 28 agosto 2017,PavelOOs,5.0,positive
13184,"Un luogo che mi ha trasmesso angoscia per la storia che racconta.Al solo pensiero della barbarie di quei luoghi ti vengono i brividi ma una visita è doverosa.Ci sono le audioguide in italiano e fortunatamente è un museo gratuito,speculare su quello che rappresenta,l'ascesa del nazismo e la sede della Gestapo è un atto dovuto e divulgativo.esaustiva anche se ho fatto fatica a seguire il percorso.Poteva a mio avviso essere piu snello. Imperdibile.",Vale una visita a Berlino, 5 maggio 2019,Maldiviana,5.0,positive
16644,"In questo museo ci si sente immersi totalmente in quegli anni terribili, si vive un coinvolgimento pieno. Foto, testimonianze da molte parti d'Europa. Un fattor comune che fa riflettere su cio' che e' stato e su cio' che non dovra' mai accedere di nuovo.",Si vive la storia, 26 maggio 2020,PoloArtico,3.0,neutral
18930,"Da vedere se si passa dalla città, meglio se inseirito all'interno di una visita guidata per comprendere meglio il contesto e tutto ciò che rappresenta.",Tre giorni a Berlino, 21 gennaio 2020,Giulio R,3.0,neutral
1482,Il Prado è senza dubbio il museo più famoso e importante di Madrid e quindi rappresenta un vero e proprio paradiso per gli amanti dell'arte. Tuttavia per visitatori occasionali può anche risultare troppo grande e dispersivo e venire a noia dopo un po' che si cammina tra gli infiniti corridoi.,Ideale per gli amanti dell'arte, 21 marzo 2019,siddharta94,3.0,neutral
16810,"Il Canal District è bellissimo e non lasciare che questa recensione tolga nulla alla visita - semplicemente non fare la gita in battello sul canale. . . . . . . Bene, il personale e l'equipaggio erano adorabili, molto accomodanti e professionali. Questo è il punto in cui l'esperienza è finita per me. Il Canale è un unico viaggio di andata e ritorno sullo stesso specchio d'acqua. I primi 5 minuti sono davvero belli con caffè e bar che si riversano sulle rive del canale. Poi si entra in periferia con un'interessante vista di Graffiti e di unità industriali fatiscenti: il negozio ""Sex Here"" è stato un'interessante interruzione nell'architettura industriale post-apocalittica e poi quando abbiamo attraversato le recinzioni di sicurezza sfondate su unità industriali vuote, il canale la barca ha fatto una virata veloce e (molto professionale) e si è diretta indietro attraverso il Thunderdome fino ai bellissimi primi 400 metri di canale. Il mio consiglio: attraversa l'incantevole quartiere dei canali fino a raggiungere il confine della civiltà, quindi girati e torna nella bellissima Milano! Risparmia il costo del viaggio sul canale.",Povero, 10 dicembre 2018,Jeremy W,2.0,negative
5690,Un posto triste è molto squallido! Molto sporco e lasciato andare. Le pitture purtroppo sono in secondo piano rispetto allo squallore del posto.....spiace perché potrebbe essere migliore!!!,Tristissimo e squallido, 29 luglio 2019,Milu2008,2.0,negative
15404,Ci sta che se vai a Berlino non puoi non andare alla porta di Brandeburgo ma a parte questo un monumento come tanti,forse sopravvalutata, 25 giugno 2019,gusma,3.0,neutral
7118,"La cattedrale è di altissimo livello in tutti i suoi spazi, inoltre è sulla guida verde michelin, con valutazione degli ispettori a tre stelle il massimo. Con la speranza che non venga cancellata caro trip, come la precedente.",PIOGGIA DI STELLE MICHELIN, 24 febbraio 2023,MAURIZIO C,5.0,positive
16405,"Un posto dove si respira ancora l'aria della guerra, vedere questo posto dal vivo è qualcosa di unico",Emozionante, 14 novembre 2018,Raffaele D'Amato,4.0,positive
351,"Premetto che sono entrato dalle 17 alle 19 e il museo in questi orari è gratis cosa che in ITALIA è inimmaginabile.PITTURA allo stato puro.Suddiviso in tre piani e per visitarlo bene tutto non ho idea di quanto ci voglia, ma se si entra preparati e si vuol vedere bene una lista di opere 2 ore sono sufficienti.FANTASTICO.....",MUSEO UNICO, 13 ottobre 2019,soezo,5.0,positive
8899,La zona dei navigli è stupenda. E' bellissimo passeggiare la sera e prendersi un aperitivo nei numerosi locali.,Stupenda la zona dei navigli a Milano., 6 maggio 2016,Ilda L,5.0,positive
12362,Tanta pace. Polmone verde in una città certamente frenetica ( anche troppo). Cura eccezionale delle piante ivi allocare. Paesaggio incantevole. Spettacolo !!! ,Paradiso in terra, 15 novembre 2015,Alexinter64,5.0,positive
4053,Struttura molto particolare dove risiede il parlamento tedesco.... Non si paga per viatrala ma devi prenotarti un giorno prima o farlo in line costo che si visita in gruppo ,STRUTTURA MOLTO PARTICOLARE , 24 giugno 2019,Roberto S,3.0,neutral
19656,Molto bello e caratteristico pieno di locali carini e alla moda.......ma tutto questo fino alle 23.....dopo le 23 diventa un posto losco e pericoloso...peccato perchè ha un potenziale enorme..........................................................................................................................................................................................................................................................................................................................................................................................................................................!,bello e caratteristico....ma non sempre, 10 novembre 2011,Osvaldo D,2.0,negative
5204,"Nonostante io sia nata a Milano, non avevo mai visto questa chiesa. Bellissima, degli affreschi stupendi, le guide all'interno cordiali e gentilissime. Se una domenica non sapete cosa fare, non perdetevi un giro in questa chiesa!",Bellissima! da visitare, 6 luglio 2017,Anna C,5.0,positive
6712,"Spero che riaprono tutti gli otto kilometri dei Navigli,  sia per il loro fascino sia per la promozione turistica. Oggi in darsena ho visto una Gondola, incredibile non siamo a VENEZIA.  Da visitarli lo consiglio",Romantico, 13 agosto 2018,timoteo2016,5.0,positive
1033,Trovo assurdo dover pagare per entrare al Duomo. Giusto pagare per il museo o per la salita ma entrare al Duomo no... nemmeno a San Pietro si paga. Inconcepibile,Inconcepibile pagare per entrare , 29 dicembre 2019,Francesca F,1.0,negative
2631,"Il luogo più magico  e poetico di Milano, ancora popolare, ogni passo un pezzo di storia di questa città. Da visitare in un giorno feriale,con calma,  meglio in primavera, ideale per  passeggiare  magari gustando  un gelato o bere un caffè seduti prendendo il sole. ideale per fare foto di scorci caratteristici. torna il buon umore e ci si rilassa. meta di stranieri soprattutto giovani  è diventato anche un luogo cool",nel cuore, 3 aprile 2015,erichina2015,5.0,positive
18706,ci sono degli affreschi STUPENDI ... non perdetvei una breve visita ne vale veramente la pena.. la chiesa non è sempre aperta al pubblico ,CHIESA DI SAN MAURIZIO A MILANO, 11 gennaio 2014,PaolaLuisa,5.0,positive
18484,"La zona dei Navigli ha ancora alcune delle originale canali che circondato Milano, la maggior parte di loro sono stati coperti in ma ho chiesto circa la possibilità di paludosa del suolo, immagino che deve essere male perché ci sono edifici su di loro che sono state lì per centinaia di anni. Una volta al mese c'è un enorme mercato tenuto qui, c'è qualcosa per tutti; oggetti d'antiquariato, vestiti, delle pulci, mobili, il cibo, e articoli da collezione. I giorni di mercato potrai vedere una sezione reale di croce della società milanese.Questa zona è conosciuta per la sua vita notturna ma, come ho passeggiato intorno all'area all'imbrunire lo sapevo che non mi sarei sentito a mio agio, come una donna solista a passeggiare qui di notte. Mi è sembrato piuttosto malfamato durante le ore diurne e quindi cielo sa cosa sarebbe come durante le ore notturne. I canali hanno pochissima acqua nel loro, così c'è nessun romanticismo.Ho visitato, ma non ci torneremo.",Ho visto!, 4 giugno 2016,35yrdream,2.0,negative
6531,"Per me i navigli sono pieni di ricordi, durante l'università io e i miei amici frequentavamo spessissimo la zona, soprattutto per gli aperitivi e fare un giro.Iniziavamo a girare per trovare un locale che ci ispirasse, anche se poi opta amo quasi sempre per La Ringhiera, per poi fare un giro a piedi e magari allungarsi alla Darsena.Come tutti andavamo nel week end, ma ogni tanto anche in settimana per essere più liberi ed evitare la movida del fine settimana.Ci sono sicuramente tanti posti a Milano da frequentare, ma per chi non ci è mai stato, i navigli li consiglio. ",Ricordi e bei momenti , 8 dicembre 2018,Francesca K,4.0,positive
12391,"Mi aspettavo più cura del verde, il laghetto sotto il ponte raffigurato sembra acqua di stagno. Eppure affittano delle piccole barchette per navigarlo, col ricavato potrebbero pulirlo.",non curato, 27 agosto 2016,ElianaPirola,3.0,neutral
7325,"La Chiesa si trova a Milano in corso Magenta,quindi in zona centro a 15 minuti a piedi dal Duomo. Sembra di entrare in una piccola Cappella Sistina,non c'è neppure un pezzetto di muro non affrescato.Si visita tranquillamente in un paio d'ore perchè è piuttosto piccola,ma ne vale veramente la pena",imperdibile a Milano, 27 luglio 2016,Nicoletta O,5.0,positive
9495,"Armatevi di pazienza e di denaro. Si paga per vedere la qualsiasi, pure per entrare in chiesa.Fila per fare i biglietti, fila sotto il sole per entrare.Se fate il biglietto per salire le scale che portano alle terrazze, si entra dal lato sinistro e la fila è molto più breve.Il giro sulle terrazze altro non è che una passeggiata sul tetto...L'interno austero delude il visitatore.Più bello fotografarlo dalla piazza, ed è gratis.",Un biglietto per tutto, 31 agosto 2019,francesco_m_t_1979,3.0,neutral
15387,"Bella parte di Milano merita una visita. molto affollata quando ci siamo stati noi, ma grata per osservare le persone, pranzo, bevande e una passeggiata",Ottimo pranzo al Bralinn affacciato sul canal grande, 17 ottobre 2014,IrishTraveller00,5.0,positive
16871,"Incuriosita da innumerevoli descrizioni e giudizi positivi di conoscenti e amici,vivendo ormai a Milano da più di tre mesi mi sono recata ai famosi Navigli di Milano. Beh che dire, sarei rimasta volentieri a casa!!! Sporco, degrado ovunque e locali sotto la media rendono questo posto inqualificabile, soprattutto perchè ero partita con l'idea di chissà quale romantica e suggestiva passeggiata avrei fatto!!IInvece devi farti largo tra venditori ambulanti, ragazzi poco più che maggiorenni che bevono birra seduti ovunque, anche a terra, presso quei bar che definirei a dir poco squallidi. Musica, luci soffuse e paesaggio caratteristico: scordateveli!!Credetemi, se volete passare una serata piacevole e con buona musica evitate i Navigli!!",Da evitare come la peste!, 7 aprile 2014,aurea88_15,1.0,negative
2235,Central Park è un luogo fantastico. Un immenso parco verde nel cuore di NY. Merita la visita allo zoo e sicuramente il giro con le barchette a reni nel laghetto. Non si può non visitare questo splendido luogo,Fantastico, 7 luglio 2018,Mosè I,5.0,positive
6778,Era il posto turistica generico che ogni città ha - Come Matteo St o al Temple bar.Abbiamo tenuto come raggiungere continuamente infastiditi da rose o di bastoni selfie.,Tourist Trap, 2 ottobre 2018,Rebecca,3.0,neutral
